season,player,cricsheet_identifier,cricinfo_id,unique_name,full_name,country,born,age,batting_style,bowling_style,playing_role
2012,J Syed Mohammad,c64c2443,35261,J Syed Mohammad,Jamaluddin Syed Mohammad,India,"June 03, 1983, Madras (now Chennai), Tamil Nadu",39y 1m 22d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Bowler
2012,J Theron,dec8e038,223642,J Theron,Juan Theron,U.S.A.,"July 24, 1985, Potchefstroom",37y 0m 1d 0H 0M 0S,Right hand Bat,Right arm Medium fast,Bowler
2012,JA Morkel,c3d35165,46248,JA Morkel,Johannes Albertus Morkel,South Africa,"June 10, 1981, Vereeniging, Transvaal",41y 1m 15d 0H 0M 0S,Left hand Bat,Right arm Medium fast,Bowling Allrounder
2012,JD Ryder,91ffa6c6,38373,JD Ryder,Jesse Daniel Ryder,New Zealand,"August 06, 1984, Masterton, Wellington",37y 11m 19d 0H 0M 0S,Left hand Bat,Right arm Medium,Allrounder
2012,JD Unadkat,1e66c162,390484,JD Unadkat,Jaydev Dipakbhai Unadkat,India,"October 18, 1991, Porbandar",30y 9m 7d 0H 0M 0S,Right hand Bat,Left arm Medium,Bowler
2012,JEC Franklin,cf73ad76,37004,JEC Franklin,James Edward Charles Franklin,New Zealand,"November 07, 1980, Wellington",41y 8m 18d 0H 0M 0S,Left hand Bat,Left arm Medium,Allrounder
2012,JH Kallis,86dc8f2e,45789,JH Kallis,Jacques Henry Kallis,South Africa,"October 16, 1975, Pinelands, Cape Town, Cape Province",46y 9m 9d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Allrounder
2012,JP Duminy,2e8994e7,44932,JP Duminy,Jean-Paul Duminy,South Africa,"April 14, 1984, Strandfontein, Cape Town, Cape Province",38y 3m 11d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Batting Allrounder
2012,JP Faulkner,808f425a,270484,JP Faulkner,James Peter Faulkner,Australia,"April 29, 1990, Launceston, Tasmania",32y 2m 26d 0H 0M 0S,Right hand Bat,Left arm Fast medium,Bowling Allrounder
2012,K Upadhyay,27e71d47,431876,K Upadhyay,Krishnakant Upadhyay,India,"June 18, 1986, Agar, Uttar Pradesh",36y 1m 7d 0H 0M 0S,Right hand Bat,Right arm Medium,NA
2012,KA Pollard,a757b0d8,230559,KA Pollard,Kieron Adrian Pollard,West Indies,"May 12, 1987, Tacarigua, Trinidad",35y 2m 13d 0H 0M 0S,Right hand Bat,Right arm Medium,Allrounder
2012,KC Sangakkara,6b71e6cf,50710,KC Sangakkara,Kumar Chokshanada Sangakkara,Sri Lanka,"October 27, 1977, Matale",44y 8m 28d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Wicketkeeper Batter
2012,KD Karthik,c03f1114,30045,KD Karthik,Krishnakumar Dinesh Karthik,India,"June 01, 1985, Madras (now Chennai), Tamil Nadu",37y 1m 24d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter
2012,KK Cooper,557153ca,371814,KK Cooper,Kevon Keston Cooper,West Indies,"February 16, 1989, Trinidad",33y 5m 9d 0H 0M 0S,Right hand Bat,Right arm Medium,Allrounder
2012,KMDN Kulasekara,469ea22b,49535,KMDN Kulasekara,Kulasekara Mudiyanselage Dinesh Nuwan Kulasekara,Sri Lanka,"July 22, 1982, Nittambuwa",40y 0m 3d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Bowler
2012,KP Appanna,d92e42f5,269170,KP Appanna,Kotarangada Prabhu Appanna,India,"December 20, 1988, Kodagu, Karnataka",33y 7m 5d 0H 0M 0S,Right hand Bat,Slow Left arm Orthodox,NA
2012,KP Pietersen,39f01cdb,19296,KP Pietersen,Kevin Peter Pietersen,England,"June 27, 1980, Pietermaritzburg, Natal",42y 0m 28d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Top order Batter
2012,L Balaji,b2b50355,26829,L Balaji,Lakshmipathy Balaji,India,"September 27, 1981, Madras (now Chennai), Tamil Nadu",40y 9m 28d 0H 0M 0S,Right hand Bat,Right arm Medium fast,Bowler
2012,LJ Wright,cca50cd6,23460,LJ Wright,Luke James Wright,England,"March 07, 1985, Grantham, Lincolnshire",37y 4m 18d 0H 0M 0S,Right hand Bat,Right arm Medium,Top order Batter
2012,LR Shukla,b1451597,34019,LR Shukla,Laxmi Ratan Shukla,India,"May 06, 1981, Howrah (now Haora), Bengal",41y 2m 19d 0H 0M 0S,Right hand Bat,Right arm Medium,Allrounder
2012,LRPL Taylor,b61a3e1a,38699,LRPL Taylor,Luteru Ross Poutoa Lote Taylor,New Zealand,"March 08, 1984, Lower Hutt, Wellington",38y 4m 17d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Middle order Batter
2012,M de Lange,d4eef961,393279,M de Lange,Marchant de Lange,South Africa,"October 13, 1990, Tzaneen, Limpopo",31y 9m 12d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2012,M Kaif,d84378a4,29990,M Kaif,Mohammad Kaif,India,"December 01, 1980, Allahabad, Uttar Pradesh",41y 7m 24d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Batter
2012,M Kartik,abfeb126,30049,M Kartik,Murali Kartik,India,"September 11, 1976, Madras (now Chennai), Tamil Nadu",45y 10m 14d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Bowler
2012,M Manhas,c42aaf71,31001,M Manhas,Mithun Manhas,India,"October 12, 1979, Jammu",42y 9m 13d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Allrounder
2012,M Morkel,5bb5a915,46538,M Morkel,Morne Morkel,South Africa,"October 06, 1984, Vereeniging, Transvaal",37y 9m 19d 0H 0M 0S,Left hand Bat,Right arm Fast,Bowler
2012,M Muralitharan,4ba44e19,49636,M Muralitharan,Muthiah Muralidaran,Sri Lanka,"April 17, 1972, Kandy",50y 3m 8d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Bowler
2012,M Vijay,4b57e452,237095,M Vijay,Murali Vijay,India,"April 01, 1984, Chennai",38y 3m 24d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Opening Batter
2012,MA Agarwal,00ea847a,398438,MA Agarwal,Mayank Anurag Agarwal,India,"February 16, 1991, Bangalore, Karnataka",31y 5m 9d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Batter
2012,Mandeep Singh,c3a96caf,398506,Mandeep Singh,Mandeep Singh,India,"December 18, 1991, Jalandhar, Punjab",30y 7m 7d 0H 0M 0S,Right hand Bat,Right arm Medium,Allrounder
2012,MD Mishra,6afb26d6,31028,MD Mishra,Mohnish Dinesh Mishra,India,"February 09, 1984, Bhopal, Madhya Pradesh",38y 5m 16d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Batter
2012,MEK Hussey,48fd7349,5939,MEK Hussey,Michael Edward Killeen Hussey,Australia,"May 27, 1975, Mt Lawley, Perth, Western Australia",47y 1m 28d 0H 0M 0S,Left hand Bat,Right arm Medium,Middle order Batter
2012,MJ Clarke,f842c2cf,4578,MJ Clarke,Michael John Clarke,Australia,"April 02, 1981, Liverpool, New South Wales",41y 3m 23d 0H 0M 0S,Right hand Bat,Slow Left arm Orthodox,Middle order Batter
2012,MK Pandey,93b4fc78,290630,MK Pandey,Manish Krishnanand Pandey,India,"September 10, 1989, Nainital, Uttaranchal",32y 10m 15d 0H 0M 0S,Right hand Bat,Right arm Medium,Top order Batter
2012,MK Tiwary,26e5cabf,35565,MK Tiwary,Manoj Kumar Tiwary,India,"November 14, 1985, Howrah, Bengal",36y 8m 11d 0H 0M 0S,Right hand Bat,Legbreak Googly,Batter
2012,MM Patel,55721867,18458,Min Patel,Minal Mahesh Patel,England,"July 07, 1970, Bombay (now Mumbai), Maharashtra, India",52y 0m 18d 0H 0M 0S,Right hand Bat,Slow Left arm Orthodox,NA
2012,MM Patel,f0f628c7,32965,MM Patel,Munaf Musa Patel,India,"July 12, 1983, Ikhar, Gujarat",39y 0m 13d 0H 0M 0S,Right hand Bat,Right arm Medium fast,Bowler
2012,MN Samuels,f846de6a,52983,MN Samuels,Marlon Nathaniel Samuels,West Indies,"February 05, 1981, Kingston, Jamaica",41y 5m 20d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Top order Batter
2012,MS Bisla,5afd4539,27280,MS Bisla,Manvinder Sultansingh Bisla,India,"December 27, 1984, Hisar, Haryana",37y 6m 28d 0H 0M 0S,Right hand Bat,NA,Wicketkeeper
2012,MS Dhoni,4a8a2e3b,28081,MS Dhoni,Mahendra Singh Dhoni,India,"July 07, 1981, Ranchi, Bihar (now Jharkhand)",41y 0m 18d 0H 0M 0S,Right hand Bat,Right arm Medium,Wicketkeeper Batter
2012,MS Gony,ae78bc32,317293,MS Gony,Manpreet Singh Gony,India,"January 04, 1984, Roopnagar, Punjab",38y 6m 21d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2012,N Saini,addbde6c,274785,N Saini,Nitin Saini,India,"October 28, 1988, Rohtak",33y 8m 27d 0H 0M 0S,Right hand Bat,NA,Wicketkeeper Batter
2012,NLTC Perera,0f12f9df,233514,NLTC Perera,Narangoda Liyanaarachchilage Thisara Chirantha Perera,Sri Lanka,"April 03, 1989, Colombo",33y 3m 22d 0H 0M 0S,Left hand Bat,Right arm Medium fast,Bowling Allrounder
2012,NV Ojha,890946a0,32102,NV Ojha,Naman Vinaykumar Ojha,India,"July 20, 1983, Ujjain, Madhya Pradesh",39y 0m 5d 0H 0M 0S,Right hand Bat,NA,Wicketkeeper Batter
2012,OA Shah,7bf96684,20123,OA Shah,Owais Alam Shah,England,"October 22, 1978, Karachi, Sind, Pakistan",43y 9m 3d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Batter
2012,P Awana,1a0c3177,323131,P Awana,Parvinder Awana,India,"July 19, 1986, Delhi, India",36y 0m 6d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2012,P Dogra,2728e7e9,28160,P Dogra,Paras Dogra,India,"November 19, 1984, Palampur, Himachal Pradesh",37y 8m 6d 0H 0M 0S,Right hand Bat,Legbreak,Batter
2012,P Kumar,e938e1bc,30732,P Kumar,Praveenkumar Sakat Singh,India,"October 02, 1986, Meerut, Uttar Pradesh",35y 9m 23d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2012,P Negi,f62772e5,530773,P Negi,Pawan Negi,India,"January 06, 1993, Delhi",29y 6m 19d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Bowler
2012,P Parameswaran,0c432afb,279562,P Parameswaran,Prasanth Parameswaran,India,"May 30, 1985, Thanner Mukham",37y 1m 25d 0H 0M 0S,Right hand Bat,Left arm Medium,NA
2012,PA Patel,b5da6c24,32242,PA Patel,Parthiv Ajay Patel,India,"March 09, 1985, Ahmedabad, Gujarat",37y 4m 16d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Wicketkeeper Batter
2012,PA Reddy,2461eef2,376109,PA Reddy,Produturi Akshath Reddy,India,"February 11, 1991, Hyderabad",31y 5m 14d 0H 0M 0S,Right hand Bat,Legbreak,Opening Batter
2012,Pankaj Singh,e32d22f6,32973,Pankaj Singh,Pankaj Singh,India,"May 06, 1985, Sultanpur, Uttar Pradesh",37y 2m 19d 0H 0M 0S,Right hand Bat,Right arm Medium fast,Bowler
2012,PC Valthaty,25eeb281,35630,PC Valthaty,Paul Chandrashekar Valthaty,India,"December 07, 1983, Bombay (now Mumbai), Maharashtra",38y 7m 18d 0H 0M 0S,Right hand Bat,Right arm Medium,Batter
2012,PJ Sangwan,9fc0ef64,279545,PJ Sangwan,Pradeep Jaibeer Sangwan,India,"November 05, 1990, Rasiwas, Delhi",31y 8m 20d 0H 0M 0S,Right hand Bat,Left arm Medium,Bowler
2012,PP Chawla,98ae73b1,32966,PP Chawla,Piyush Pramod Chawla,India,"December 24, 1988, Aligarh, Uttar Pradesh",33y 7m 1d 0H 0M 0S,Left hand Bat,Legbreak,Bowling Allrounder
2012,PP Ojha,6c6591ab,32130,PP Ojha,Pragyan Prayash Ojha,India,"September 05, 1986, Bhubaneswar, Orissa",35y 10m 20d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Bowler
2012,R Ashwin,495d42a5,26421,R Ashwin,Ravichandran Ashwin,India,"September 17, 1986, Madras (now Chennai), Tamil Nadu",35y 10m 8d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Bowling Allrounder
2012,R Bhatia,33a364a6,26907,R Bhatia,Rajat Bhatia,India,"October 22, 1979, Delhi",42y 9m 3d 0H 0M 0S,Right hand Bat,Right arm Medium fast,Allrounder
2012,R Dravid,0184dc35,28114,R Dravid,Rahul Sharad Dravid,India,"January 11, 1973, Indore, Madhya Pradesh",49y 6m 14d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Top order Batter
2012,R Sharma,102bc1f4,627385,Ricky Sharma,Ricky Sharma,Nigeria,1-Dec-78,43y 7m 24d 0H 0M 0S,Right hand Bat,NA,NA
2012,R Sharma,5d9a1a73,272994,R Sharma,Rahul Sharma,India,"November 30, 1986, Jalandhar",35y 7m 25d 0H 0M 0S,Right hand Bat,Legbreak Googly,Bowler
2012,R Shukla,de4b0555,390547,R Shukla,Rahul Shukla,India,"August 28, 1990, Jharkhand",31y 10m 27d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2012,R Vinay Kumar,41eb4a4f,35731,R Vinay Kumar,Ranganath Vinay Kumar,India,"February 12, 1984, Davanagere, Karnataka",38y 5m 13d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2012,RA Jadeja,fe93fd9d,234675,RA Jadeja,Ravindrasinh Anirudhsinh Jadeja,India,"December 06, 1988, Navagam-Khed, Saurashtra",33y 7m 19d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Allrounder
2012,RE Levi,18c78b11,46148,RE Levi,Richard Ernst Levi,South Africa,"January 14, 1988, Johannesburg",34y 6m 11d 0H 0M 0S,Right hand Bat,Right arm Medium,Opening Batter
2012,RE van der Merwe,05c2ca46,47850,RE van der Merwe,Roelof Erasmus van der Merwe,Netherlands,"December 31, 1984, Johannesburg, Transvaal",37y 6m 25d 0H 0M 0S,Right hand Bat,Slow Left arm Orthodox,Allrounder
2012,RG Sharma,740742ef,34102,RG Sharma,Rohit Gurunath Sharma,India,"April 30, 1987, Bansod, Nagpur, Maharashtra",35y 2m 25d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Top order Batter
2012,RJ Harris,12eddf28,5779,RJ Harris,Ryan James Harris,Australia,"October 11, 1979, Sydney, New South Wales",42y 9m 14d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2012,RJ Peterson,26ff4c29,46750,RJ Peterson,Robin John Peterson,South Africa,"August 04, 1979, Port Elizabeth, Cape Province",42y 11m 21d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Bowler
2012,RN ten Doeschate,4ec07775,47660,RN ten Doeschate,Ryan Neil ten Doeschate,Netherlands,"June 30, 1980, Port Elizabeth, Cape Province",42y 0m 25d 0H 0M 0S,Right hand Bat,Right arm Medium fast,Allrounder
2012,RP Singh,c3d1402f,35280,RP Singh,Rudra Pratap Singh,India,"December 06, 1985, Rae Bareli, Uttar Pradesh",36y 7m 19d 0H 0M 0S,Right hand Bat,Left arm Fast medium,Bowler
2012,RR Bhatkal,7d3720ba,27150,RR Bhatkal,Raju Ravi Bhatkal,India,"September 01, 1985, Belgaum, Karnataka",36y 10m 24d 0H 0M 0S,Right hand Bat,Right arm Medium,Allrounder
2012,RR Powar,5d096f3d,32391,RR Powar,Ramesh Rajaram Powar,India,"May 20, 1978, Bombay (now Mumbai), Maharashtra",44y 2m 5d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Bowler
2012,RV Uthappa,1c17e270,35582,RV Uthappa,Robin Venu Uthappa,India,"November 11, 1985, Coorg, Karnataka",36y 8m 14d 0H 0M 0S,Right hand Bat,Right arm Medium,Batter
2012,S Anirudha,95a2ea61,26798,S Anirudha,Srikkanth Anirudha,India,"April 14, 1987, Madras (now Chennai), Tamil Nadu",35y 3m 11d 0H 0M 0S,Right hand Bat,NA,Top order Batter
2012,S Aravind,957532de,290632,S Aravind,Sreenath Aravind,India,"April 08, 1984, Bangalore, Karnataka",38y 3m 17d 0H 0M 0S,Left hand Bat,Left arm Medium fast,Bowler
2012,S Badrinath,3576e47e,26806,S Badrinath,Subramaniam Badrinath,India,"August 30, 1980, Madras (now Chennai), Tamil Nadu",41y 10m 25d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Middle order Batter
2012,S Dhawan,0a476045,28235,S Dhawan,Shikhar Dhawan,India,"December 05, 1985, Delhi",36y 7m 20d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Opening Batter
2012,S Nadeem,9d80c5e1,31872,S Nadeem,Shahbaz Nadeem,India,"August 12, 1989, Bokaro, Bihar",32y 11m 13d 0H 0M 0S,Right hand Bat,Slow Left arm Orthodox,Bowler
2012,SA Yadav,271f83cd,446507,SA Yadav,Suryakumar Ashok Yadav,India,"September 14, 1990, Mumbai, Maharashtra",31y 10m 11d 0H 0M 0S,Right hand Bat,"Right arm Medium, Right arm Offbreak",Batter
2012,SB Jakati,c8179c68,29655,SB Jakati,Shadab Bashir Jakati,India,"November 27, 1980, Vasco da Gama, Goa",41y 7m 28d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Bowler
2012,SC Ganguly,725529bc,28779,SC Ganguly,Sourav Chandidas Ganguly,India,"July 08, 1972, Calcutta (now Kolkata), Bengal",50y 0m 17d 0H 0M 0S,Left hand Bat,Right arm Medium,Batter
2012,SD Chitnis,facb9086,337916,SD Chitnis,Siddharth Dilip Chitnis,India,"May 06, 1987, Bombay (now Mumbai), Maharashtra",35y 2m 19d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Batter
2012,SE Marsh,508a1ea7,6683,SE Marsh,Shaun Edward Marsh,Australia,"July 09, 1983, Narrogin, Western Australia",39y 0m 16d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Top order Batter
2012,Shakib Al Hasan,7dc35884,56143,Shakib Al Hasan,Shakib Al Hasan,Bangladesh,"March 24, 1987, Magura, Jessore",35y 4m 1d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Allrounder
2012,SK Raina,1dc12ab9,33335,SK Raina,Suresh Kumar Raina,India,"November 27, 1986, Muradnagar, Ghaziabad, Uttar Pradesh",35y 7m 28d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Middle order Batter
2012,SK Trivedi,3d7e087f,35353,SK Trivedi,Siddharth Kishorkumar Trivedi,India,"September 04, 1982, Ahmedabad, Gujarat",39y 10m 21d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2012,SL Malinga,a12e1d51,49758,SL Malinga,Separamadu Lasith Malinga,Sri Lanka,"August 28, 1983, Galle",38y 10m 27d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2012,SP Goswami,541f85c9,302579,SP Goswami,Shreevats Pratyush Goswami,India,"May 18, 1989, Calcutta (now Kolkata), Bengal",33y 2m 7d 0H 0M 0S,Left hand Bat,NA,Wicketkeeper Batter
2012,SP Narine,9d430b40,230558,SP Narine,Sunil Philip Narine,West Indies,"May 26, 1988, Arima, Trinidad & Tobago",34y 1m 29d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Bowling Allrounder
2012,SPD Smith,30a45b23,267192,SPD Smith,Steven Peter Devereux Smith,Australia,"June 02, 1989, Sydney, New South Wales",33y 1m 23d 0H 0M 0S,Right hand Bat,Legbreak Googly,Middle order Batter
2012,SR Tendulkar,d2c2b2d5,35320,SR Tendulkar,Sachin Ramesh Tendulkar,India,"April 24, 1973, Bombay (now Mumbai), Maharashtra",49y 3m 1d 0H 0M 0S,Right hand Bat,"Right arm Offbreak, Legbreak Googly",Top order Batter
2012,SR Watson,4329fbb5,8180,SR Watson,Shane Robert Watson,Australia,"June 17, 1981, Ipswich, Queensland",41y 1m 8d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Allrounder
2012,SS Tiwary,709b0bac,35390,SS Tiwary,Saurabh Sunil Tiwary,India,"December 30, 1989, Jamshedpur, Bihar",32y 6m 25d 0H 0M 0S,Left hand Bat,NA,Top order Batter
2012,STR Binny,bd17b45f,27223,STR Binny,Stuart Terence Roger Binny,India,"June 03, 1984, Bangalore, Karnataka",38y 1m 22d 0H 0M 0S,Right hand Bat,Right arm Medium,Allrounder
2012,SW Tait,addfb70e,8076,SW Tait,Shaun William Tait,Australia,"February 22, 1983, Bedford Park, Adelaide, South Australia",39y 5m 3d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2012,TL Suman,aaa1b522,34281,TL Suman,Tirumalasetti Laxminarayana Suman,India,"December 15, 1983, Hyderabad, Andhra Pradesh",38y 7m 10d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Batter
2012,TM Dilshan,5bdcdb72,48472,TM Dilshan,Tillakaratne Mudiyanselage Dilshan,Sri Lanka,"October 14, 1976, Kalutara",45y 9m 11d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Allrounder
2012,TP Sudhindra,2f3817ce,34139,TP Sudhindra,Taduri Prakash Chandra Sudhindra,India,"April 24, 1984, Hindupur, Andhra Pradesh",38y 3m 1d 0H 0M 0S,Left hand Bat,Right arm Fast,NA
2012,UBT Chand,0c94f480,446499,UBT Chand,Unmukt Bharat Thakur Chand,India,"March 26, 1993, Delhi",29y 3m 29d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Top order Batter
2012,UT Yadav,cc1e8c68,376116,UT Yadav,Umeshkumar Tilak Yadav,India,"October 25, 1987, Nagpur, Maharashtra",34y 9m 0d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2012,V Kohli,ba607b88,253802,V Kohli,Virat Kohli,India,"November 05, 1988, Delhi",33y 8m 20d 0H 0M 0S,Right hand Bat,Right arm Medium,Top order Batter
2012,V Pratap Singh,d718440b,528967,V Pratap Singh,Veer Pratap Singh,India,"May 03, 1992, Nalanda, Bihar",30y 2m 22d 0H 0M 0S,Right hand Bat,Right arm Medium,NA
2012,V Sehwag,8ba8195d,35263,V Sehwag,Virender Sehwag,India,"October 20, 1978, Delhi",43y 9m 5d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Top order Batter
2012,VR Aaron,0a3d54b9,360911,VR Aaron,Varun Raymond Aaron,India,"October 29, 1989, Singhbhum, Bihar (now Jharkhand)",32y 8m 26d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2012,VY Mahesh,93a17209,31732,VY Mahesh,Vijaykumar Yo Mahesh,India,"December 21, 1987, Madras (now Chennai), Tamil Nadu",34y 7m 4d 0H 0M 0S,Right hand Bat,Right arm Medium fast,Allrounder
2012,WD Parnell,3a60e0b5,265564,WD Parnell,Wayne Dillon Parnell,South Africa,"July 30, 1989, Port Elizabeth, Cape Province",32y 11m 25d 0H 0M 0S,Left hand Bat,Left arm Medium fast,Bowler
2012,WP Saha,fe11caa6,279810,WP Saha,Wriddhiman Prasanta Saha,India,"October 24, 1984, Shaktigarh",37y 9m 1d 0H 0M 0S,Right hand Bat,NA,Wicketkeeper Batter
2012,Y Nagar,662c47a6,317786,Y Nagar,Yogesh Nagar,India,"January 06, 1990, Wazirabad, Delhi",32y 6m 19d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Allrounder
2012,Y Venugopal Rao,fe763256,35805,Y Venugopal Rao,Yalaka Venugopal Rao,India,"February 26, 1982, Visakhapatnam, Andhra Pradesh",40y 4m 29d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Middle order Batter
2012,YK Pathan,3c6ffae8,32498,YK Pathan,Yusuf Khan Pathan,India,"November 17, 1982, Baroda, Gujarat",39y 8m 8d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Allrounder
2012,Z Khan,91a4a398,30102,Z Khan,Zaheer Khan,India,"October 08, 1978, Shrirampur, Maharashtra",43y 9m 17d 0H 0M 0S,Right hand Bat,Left arm Fast medium,Bowler
2013,A Ashish Reddy,1c2a64cd,389605,A Ashish Reddy,Ammana Ashish Reddy,India,"February 24, 1991, Secunderabad",31y 5m 1d 0H 0M 0S,Right hand Bat,Right arm Medium,Allrounder
2013,A Chandila,99b202b3,27783,A Chandila,Ajit Chandila,India,"December 05, 1983, Faridabad, Haryana",38y 7m 20d 0H 0M 0S,Right hand Bat,Right arm Offbreak,Allrounder
2013,A Mishra,0942d272,31730,Aditya Mishra,Aditya Mishra,U.S.A.,"June 11, 1981, New Delhi, India",41y 1m 14d 0H 0M 0S,Right hand Bat,Legbreak Googly,NA
2013,A Mishra,6b19d823,31107,A Mishra,Amit Mishra,India,"November 24, 1982, Delhi",39y 8m 1d 0H 0M 0S,Right hand Bat,Legbreak,Bowler
2013,A Mithun,66cf56a5,310958,A Mithun,Abhimanyu Mithun,India,"October 25, 1989, Bangalore",32y 9m 0d 0H 0M 0S,Right hand Bat,Right arm Medium,Bowler
2013,A Mukund,6165bca6,302582,A Mukund,Abhinav Mukund,India,"January 06, 1990, Madras (now Chennai), Tamil Nadu",32y 6m 19d 0H 0M 0S,Left hand Bat,Legbreak Googly,Top order Batter
2013,A Nehra,96fd40ae,31820,A Nehra,Ashish Nehra,India,"April 29, 1979, Delhi",43y 2m 26d 0H 0M 0S,Right hand Bat,Left arm Medium fast,Bowler
2013,AA Chavan,29d72eb2,337913,AA Chavan,Ankeet Anil Chavan,India,"October 28, 1985, Bombay (now Mumbai), Maharashtra",36y 8m 27d 0H 0M 0S,Left hand Bat,Slow Left arm Orthodox,Batter
2013,AB Agarkar,fa463154,26184,AB Agarkar,Ajit Bhalchandra Agarkar,India,"December 04, 1977, Bombay (now Mumbai), Maharashtra",44y 7m 21d 0H 0M 0S,Right hand Bat,Right arm Fast,Bowler
2013,AB de Villiers,c4487b84,44936,AB de Villiers,Abraham Benjamin de Villiers,South Africa,"February 17, 1984, Pretoria",38y 5m 8d 0H 0M 0S,Right hand Bat,Right arm Medium,Wicketkeeper Batter
2013,AB Dinda,66b30f71,227712,AB Dinda,Ashok Bhimchandra Dinda,India,"March 25, 1984, Medinipur, Calcutta (now Kolkata)",38y 4m 0d 0H 0M 0S,Right hand Bat,Right arm Medium fast,Bowler
2013,AB McDonald,16043342,6553,AB McDonald,Andrew Barry McDonald,Australia,"June 05, 1981, Wodonga, Victoria",41y 1m 20d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Allrounder
2013,AC Gilchrist,2b6e6dec,5390,AC Gilchrist,Adam Craig Gilchrist,Australia,"November 14, 1971, Bellingen, New South Wales",50y 8m 11d 0H 0M 0S,Left hand Bat,Right arm Offbreak,Wicketkeeper Batter
2013,AD Mascarenhas,3edb58fc,16932,AD Mascarenhas,Adrian Dimitri Mascarenhas,England,"October 30, 1977, Chiswick, Middlesex",44y 8m 25d 0H 0M 0S,Right hand Bat,Right arm Fast medium,Allrounder
